player_id,season,franchise_id,franchise_name,player_name,pos,team,age,salary,contract_years,contractInfo,roster_status,draft_year,draft_round
4925,2020,0003,Philadelphia Eagles,"Brees, Drew",QB,NOS,45.2,22.36,1.0,2020 NEFT,ROSTER,2001,2
4925,2020,0024,Pittsburgh Steelers,"Brees, Drew",QB,NOS,45.2,15.5,2.0,2020 UFA,ROSTER,2001,2
5848,2020,0014,Los Angeles Rams,"Brady, Tom",QB,TBB,46.6,22.36,1.0,2020 NEFT,ROSTER,2000,6
5848,2020,0032,Los Angeles Chargers,"Brady, Tom",QB,TBB,46.6,22.7,1.0,2020 UFA,ROSTER,2000,6
5848,2021,0004,Washington Football Team,"Brady, Tom",QB,TBB,46.6,15.0,2.0,2021 UFA,ROSTER,2000,6
5848,2021,0017,Buffalo Bills,"Brady, Tom",QB,TBB,46.6,8.1,1.0,2021 UFA,ROSTER,2000,6
5848,2022,0009,Atlanta Falcons,"Brady, Tom",QB,TBB,46.6,16.5,1.0,2021 UFA,ROSTER,2000,6
5848,2022,0017,Buffalo Bills,"Brady, Tom",QB,TBB,46.6,17.82,1.0,2022 FRFA,ROSTER,2000,6
7393,2020,0025,Houston Texans,"Fitzgerald, Larry",WR,ARI,40.5,1.4,1.0,2020 UFA,ROSTER,2004,1
7394,2020,0015,San Francisco 49ers,"Rivers, Philip",QB,FA,42.3,23.1,1.0,2019 UFA,ROSTER,2004,1
7394,2020,0020,New York Jets,"Rivers, Philip",QB,FA,42.3,7.0,2.0,2020 UFA,ROSTER,2004,1
7401,2020,0014,Los Angeles Rams,"Roethlisberger, Ben",QB,PIT,42.0,15.3,2.0,2020 UFA,ROSTER,2004,1
7401,2020,0017,Buffalo Bills,"Roethlisberger, Ben",QB,PIT,42.0,9.3,2.0,2020 FRFA,ROSTER,2004,1
7401,2021,0002,New York Giants,"Roethlisberger, Ben",QB,PIT,42.0,6.7,1.0,2021 UFA,ROSTER,2004,1
7401,2021,0023,Cleveland Browns,"Roethlisberger, Ben",QB,PIT,42.0,10.23,1.0,2020 FRFA,ROSTER,2004,1
7578,2020,0007,Green Bay Packers,"Lee, Andy",PN,ARI,41.6,1.3,2.0,2020 UFA,ROSTER,2004,6
7578,2020,0028,Tennessee Titans,"Lee, Andy",PN,ARI,41.6,0.8,1.0,2020 UFA,ROSTER,2004,6
7578,2021,0007,Green Bay Packers,"Lee, Andy",PN,ARI,41.6,1.43,1.0,2020 UFA,ROSTER,2004,6
7578,2022,0011,New Orleans Saints,"Lee, Andy",PN,ARI,41.6,0.9,1.0,2022 UFA,ROSTER,2004,6
7578,2022,0020,New York Jets,"Lee, Andy",PN,ARI,41.6,0.9,1.0,2022 UFA,ROSTER,2004,6
7813,2020,0006,Detroit Lions,"Smith, Alex",QB,WAS,39.8,1.7,1.0,2020 UFA,ROSTER,2005,1
7813,2020,0022,Cincinnati Bengals,"Smith, Alex",QB,WAS,39.8,1.4,1.0,2020 UFA,ROSTER,2005,1
7836,2020,0008,Minnesota Vikings,"Rodgers, Aaron",QB,GBP,40.3,15.08,4.0,2019 EXT,ROSTER,2005,1
7836,2020,0029,Denver Broncos,"Rodgers, Aaron",QB,GBP,40.3,15.39,3.0,2019 EXT,ROSTER,2005,1
7836,2021,0008,Minnesota Vikings,"Rodgers, Aaron",QB,GBP,40.3,16.59,3.0,2019 EXT,ROSTER,2005,1
7836,2021,0029,Denver Broncos,"Rodgers, Aaron",QB,GBP,40.3,16.93,2.0,2019 EXT,ROSTER,2005,1
7836,2022,0008,Minnesota Vikings,"Rodgers, Aaron",QB,GBP,40.3,18.25,2.0,2019 EXT,ROSTER,2005,1
7836,2022,0029,Denver Broncos,"Rodgers, Aaron",QB,GBP,40.3,18.62,1.0,2019 EXT,ROSTER,2005,1
7836,2023,0011,New Orleans Saints,"Rodgers, Aaron",QB,NYJ,40.3,16.0,2.0,2023 B/R,ROSTER,2005,1
7836,2023,0025,Houston Texans,"Rodgers, Aaron",QB,NYJ,40.3,14.92,2.0,2023 UFA,ROSTER,2005,1
7859,2020,0026,Indianapolis Colts,"Nugent, Mike",PK,ARI,42.0,0.8,1.0,2020 UFA,ROSTER,2005,2
7877,2020,0007,Green Bay Packers,"Gore, Frank",RB,NYJ,40.8,3.63,1.0,2019 FRFA,ROSTER,2005,3
7877,2020,0028,Tennessee Titans,"Gore, Frank",RB,NYJ,40.8,0.8,1.0,2020 UFA,ROSTER,2005,3
8062,2020,0013,Arizona Cardinals,"Fitzpatrick, Ryan",QB,MIA,41.3,7.5,1.0,2020 UFA,ROSTER,2005,7
8062,2020,0024,Pittsburgh Steelers,"Fitzpatrick, Ryan",QB,MIA,41.3,1.1,1.0,2019 UFA,ROSTER,2005,7
8153,2020,0032,Los Angeles Chargers,"Gould, Robbie",PK,SFO,41.3,0.8,2.0,2020 R/F,ROSTER,2005,NA_character_
8153,2021,0025,Houston Texans,"Gould, Robbie",PK,SFO,41.3,0.9,1.0,2021 UFA,ROSTER,2005,NA_character_
8269,2021,0016,Seattle Seahawks,"Lewis, Marcedes",TE,GBP,39.8,0.9,1.0,2021 UFA,ROSTER,2006,1
8359,2020,0006,Detroit Lions,"Gostkowski, Stephen",PK,TEN,40.1,0.8,1.0,2020 UFA,ROSTER,2006,4
8444,2020,0032,Los Angeles Chargers,"Koch, Sam",PN,BAL,41.6,0.8,2.0,2020 UFA,ROSTER,2006,6
8658,2020,0013,Arizona Cardinals,"Peterson, Adrian",RB,DET,39.0,3.0,1.0,2020 UFA,ROSTER,2007,1
8658,2020,0022,Cincinnati Bengals,"Peterson, Adrian",RB,DET,39.0,6.8,1.0,2020 UFA,ROSTER,2007,1
8687,2020,0002,New York Giants,"Olsen, Greg",TE,FA,39.0,3.0,1.0,2020 UFA,ROSTER,2007,1
8742,2020,0011,New Orleans Saints,"Crosby, Mason",PK,GBP,39.5,0.8,2.0,2020 UFA,ROSTER,2007,6
8742,2020,0018,Miami Dolphins,"Crosby, Mason",PK,GBP,39.5,1.3,1.0,2020 UFA,ROSTER,2007,6
8742,2021,0011,New Orleans Saints,"Crosby, Mason",PK,GBP,39.5,0.88,1.0,2020 UFA,ROSTER,2007,6
8851,2021,0009,Atlanta Falcons,"Folk, Nick",PK,NEP,39.3,0.9,1.0,2021 UFA,ROSTER,2007,6
8851,2021,0019,New England Patriots,"Folk, Nick",PK,NEP,39.3,0.9,1.0,2021 UFA,ROSTER,2007,6
8851,2022,0014,Los Angeles Rams,"Folk, Nick",PK,NEP,39.3,0.9,1.0,2022 UFA,ROSTER,2007,6
8851,2022,0031,Las Vegas Raiders,"Folk, Nick",PK,NEP,39.3,1.0,1.0,2022 UFA,ROSTER,2007,6
8851,2023,0014,Los Angeles Rams,"Folk, Nick",PK,TEN,39.3,0.99,1.0,2023 ERFA,ROSTER,2007,6
8851,2023,0018,Miami Dolphins,"Folk, Nick",PK,TEN,39.3,0.9,1.0,2023 UFA,ROSTER,2007,6
8930,2020,0028,Tennessee Titans,"Prater, Matt",PK,DET,39.6,0.66,1.0,2019 UFA,ROSTER,2006,NA_character_
8930,2021,0029,Denver Broncos,"Prater, Matt",PK,ARI,39.6,0.9,1.0,2021 UFA,ROSTER,2006,NA_character_
8930,2022,0012,Tampa Bay Buccaneers,"Prater, Matt",PK,ARI,39.6,0.9,1.0,2022 UFA,ROSTER,2006,NA_character_
8930,2023,0012,Tampa Bay Buccaneers,"Prater, Matt",PK,ARI,39.6,0.99,1.0,2023 ERFA,ROSTER,2006,NA_character_
8930,2023,0028,Tennessee Titans,"Prater, Matt",PK,ARI,39.6,0.9,1.0,2023 UFA,ROSTER,2006,NA_character_
9051,2020,0002,New York Giants,"Campbell, Calais",DE,BAL,37.5,14.0,2.0,2020 B/R,ROSTER,2008,2
9051,2020,0020,New York Jets,"Campbell, Calais",DE,BAL,37.5,13.6,1.0,2020 UFA,ROSTER,2008,2
9051,2021,0009,Atlanta Falcons,"Campbell, Calais",DT,BAL,37.5,2.5,1.0,2021 B/R,ROSTER,2008,2
9051,2021,0030,Kansas City Chiefs,"Campbell, Calais",DT,BAL,37.5,4.2,1.0,2021 UFA,ROSTER,2008,2
9051,2022,0004,Washington Commanders,"Campbell, Calais",DT,BAL,37.5,1.3,1.0,2022 UFA,ROSTER,2008,2
9051,2022,0019,New England Patriots,"Campbell, Calais",DT,BAL,37.5,2.5,1.0,2022 UFA,ROSTER,2008,2
9051,2023,0014,Los Angeles Rams,"Campbell, Calais",DT,ATL,37.5,1.5,1.0,2023 UFA,ROSTER,2008,2
9051,2023,0025,Houston Texans,"Campbell, Calais",DT,ATL,37.5,4.7,1.0,2023 UFA,ROSTER,2008,2
9064,2023,0002,New York Giants,"Flacco, Joe",QB,CLE,39.1,1.5,1.0,2023 UFA,ROSTER,2008,1
9064,2023,0017,Buffalo Bills,"Flacco, Joe",QB,CLE,39.1,0.9,1.0,2023 UFA,ROSTER,2008,1
9075,2020,0005,Chicago Bears,"Jackson, DeSean",WR,PHI,37.3,0.8,2.0,2020 UFA,ROSTER,2008,2
9075,2020,0029,Denver Broncos,"Jackson, DeSean",WR,PHI,37.3,4.5,1.0,2020 UFA,INJURED_RESERVE,2008,2
9075,2021,0015,San Francisco 49ers,"Jackson, DeSean",WR,LVR,37.3,0.9,1.0,2021 UFA,ROSTER,2008,2
9099,2020,0011,New Orleans Saints,"Ryan, Matt",QB,ATL,38.8,18.2,3.0,2020 FRFA,ROSTER,2008,1
9099,2020,0022,Cincinnati Bengals,"Ryan, Matt",QB,ATL,38.8,14.76,2.0,2018 EXT,ROSTER,2008,1
9099,2021,0011,New Orleans Saints,"Ryan, Matt",QB,ATL,38.8,18.0,2.0,2021 B/R,ROSTER,2008,1
9099,2021,0022,Cincinnati Bengals,"Ryan, Matt",QB,ATL,38.8,16.24,1.0,2018 EXT,ROSTER,2008,1
9099,2022,0001,Dallas Cowboys,"Ryan, Matt",QB,IND,38.8,0.9,1.0,2022 UFA,ROSTER,2008,1
9308,2020,0007,Green Bay Packers,"Amendola, Danny",WR,DET,38.4,2.75,1.0,2019 SRFA,ROSTER,2008,NA_character_
9308,2020,0027,Jacksonville Jaguars,"Amendola, Danny",WR,DET,38.4,0.8,2.0,2020 UFA,ROSTER,2008,NA_character_
9310,2020,0005,Chicago Bears,"Kern, Brett",PN,TEN,38.1,0.66,1.0,2019 UFA,ROSTER,2008,NA_character_
9310,2020,0029,Denver Broncos,"Kern, Brett",PN,TEN,38.1,1.5,1.0,2020 UFA,ROSTER,2008,NA_character_
9430,2020,0008,Minnesota Vikings,"Jenkins, Malcolm",S,NOS,36.2,4.98,3.0,2020 EXT,ROSTER,2009,1
9430,2020,0024,Pittsburgh Steelers,"Jenkins, Malcolm",S,NOS,36.2,5.61,2.0,2019 UFA,ROSTER,2009,1
9430,2021,0001,Dallas Cowboys,"Jenkins, Malcolm",S,NOS,36.2,0.9,1.0,2021 UFA,ROSTER,2009,1
9430,2021,0024,Pittsburgh Steelers,"Jenkins, Malcolm",S,NOS,36.2,6.17,1.0,2019 UFA,ROSTER,2009,1
9431,2020,0006,Detroit Lions,"Stafford, Matthew",QB,LAR,36.1,18.1,2.0,2020 UFA,ROSTER,2009,1
9431,2020,0025,Houston Texans,"Stafford, Matthew",QB,LAR,36.1,11.5,3.0,2020 SRFA,ROSTER,2009,1
9431,2021,0006,Detroit Lions,"Stafford, Matthew",QB,LAR,36.1,17.1,2.0,2021 B/R,ROSTER,2009,1
9431,2021,0025,Houston Texans,"Stafford, Matthew",QB,LAR,36.1,12.65,2.0,2020 SRFA,ROSTER,2009,1
9431,2022,0006,Detroit Lions,"Stafford, Matthew",QB,LAR,36.1,18.81,1.0,2021 B/R,INJURED_RESERVE,2009,1
9431,2022,0025,Houston Texans,"Stafford, Matthew",QB,LAR,36.1,13.92,1.0,2020 SRFA,INJURED_RESERVE,2009,1
9431,2023,0004,Washington Commanders,"Stafford, Matthew",QB,LAR,36.1,7.1,1.0,2023 UFA,ROSTER,2009,1
9431,2023,0023,Cleveland Browns,"Stafford, Matthew",QB,LAR,36.1,5.6,1.0,2023 UFA,ROSTER,2009,1
9448,2020,0001,Dallas Cowboys,"McCoy, LeSean",RB,TBB,35.7,0.8,2.0,2020 UFA,ROSTER,2009,2
9465,2020,0007,Green Bay Packers,"Chung, Patrick",S,NEP,36.6,1.3,2.0,2020 UFA,TAXI_SQUAD,2009,2
9465,2020,0026,Indianapolis Colts,"Chung, Patrick",S,NEP,36.6,1.3,2.0,2020 UFA,TAXI_SQUAD,2009,2
9474,2020,0016,Seattle Seahawks,"Cook, Jared",TE,NOS,36.9,2.75,1.0,2019 SRFA,ROSTER,2009,3
9474,2020,0022,Cincinnati Bengals,"Cook, Jared",TE,NOS,36.9,3.63,1.0,2019 FRFA,ROSTER,2009,3
9474,2021,0005,Chicago Bears,"Cook, Jared",TE,LAC,36.9,1.2,1.0,2021 UFA,ROSTER,2009,3
9474,2021,0023,Cleveland Browns,"Cook, Jared",TE,LAC,36.9,2.0,1.0,2021 UFA,ROSTER,2009,3
9577,2020,0016,Seattle Seahawks,"Huber, Kevin",PN,CIN,38.7,0.8,1.0,2020 UFA,ROSTER,2009,5
9577,2021,0032,Los Angeles Chargers,"Huber, Kevin",PN,CIN,38.7,0.9,1.0,2021 R/F,ROSTER,2009,5
9596,2020,0019,New England Patriots,"Morstead, Thomas",PN,NOS,38.0,0.8,1.0,2020 UFA,ROSTER,2009,5
9596,2021,0003,Philadelphia Eagles,"Morstead, Thomas",PN,ATL,38.0,0.9,1.0,2021 UFA,ROSTER,2009,5
9596,2022,0022,Cincinnati Bengals,"Morstead, Thomas",PN,MIA,38.0,0.9,1.0,2022 UFA,ROSTER,2009,5
9596,2023,0015,San Francisco 49ers,"Morstead, Thomas",PN,NYJ,38.0,0.9,2.0,2023 R/F,ROSTER,2009,5
9596,2023,0030,Kansas City Chiefs,"Morstead, Thomas",PN,NYJ,38.0,0.9,1.0,2023 UFA,ROSTER,2009,5
9662,2020,0007,Green Bay Packers,"Edelman, Julian",WR,NEP,37.8,6.0,2.0,2020 SRFA,INJURED_RESERVE,2009,7
9662,2020,0027,Jacksonville Jaguars,"Edelman, Julian",WR,NEP,37.8,12.05,3.0,2020 EXT,INJURED_RESERVE,2009,7
9686,2021,0031,Las Vegas Raiders,"Succop, Ryan",PK,TBB,37.5,1.3,1.0,2021 UFA,ROSTER,2009,7
9686,2022,0009,Atlanta Falcons,"Succop, Ryan",PK,TBB,37.5,0.9,1.0,2022 UFA,ROSTER,2009,7
9686,2022,0018,Miami Dolphins,"Succop, Ryan",PK,TBB,37.5,0.9,1.0,2022 UFA,ROSTER,2009,7
9694,2020,0010,Carolina Panthers,"Gano, Graham",PK,NYG,36.9,1.3,2.0,2020 UFA,ROSTER,2009,NA_character_
9694,2020,0017,Buffalo Bills,"Gano, Graham",PK,NYG,36.9,0.8,2.0,2020 UFA,ROSTER,2009,NA_character_
9694,2021,0010,Carolina Panthers,"Gano, Graham",PK,NYG,36.9,1.43,1.0,2020 UFA,ROSTER,2009,NA_character_
9694,2021,0017,Buffalo Bills,"Gano, Graham",PK,NYG,36.9,0.88,1.0,2020 UFA,ROSTER,2009,NA_character_
9694,2022,0002,New York Giants,"Gano, Graham",PK,NYG,36.9,1.3,1.0,2022 UFA,ROSTER,2009,NA_character_
9694,2022,0017,Buffalo Bills,"Gano, Graham",PK,NYG,36.9,0.9,1.0,2022 UFA,ROSTER,2009,NA_character_
9706,2020,0006,Detroit Lions,"Daniel, Chase",QB,DET,37.4,0.8,1.0,2020 UFA,ROSTER,2009,NA_character_
9706,2020,0025,Houston Texans,"Daniel, Chase",QB,DET,37.4,0.8,1.0,2020 UFA,ROSTER,2009,NA_character_
9815,2020,0008,Minnesota Vikings,"Suh, Ndamukong",DT,TBB,37.2,5.5,1.0,2019 B/R,ROSTER,2010,1
9815,2020,0026,Indianapolis Colts,"Suh, Ndamukong",DT,TBB,37.2,2.5,1.0,2020 UFA,ROSTER,2010,1
9815,2021,0001,Dallas Cowboys,"Suh, Ndamukong",DT,TBB,37.2,3.1,2.0,2021 UFA,ROSTER,2010,1
9815,2021,0026,Indianapolis Colts,"Suh, Ndamukong",DT,TBB,37.2,2.6,1.0,2021 RRFA,ROSTER,2010,1
9815,2022,0001,Dallas Cowboys,"Suh, Ndamukong",DT,PHI,37.2,0.9,1.0,2022 UFA,ROSTER,2010,1
9820,2020,0013,Arizona Cardinals,"Haden, Joe",CB,PIT,34.9,2.3,3.0,2020 UFA,ROSTER,2010,1
9820,2020,0027,Jacksonville Jaguars,"Haden, Joe",CB,PIT,34.9,0.66,1.0,2019 UFA,ROSTER,2010,1
9820,2021,0013,Arizona Cardinals,"Haden, Joe",CB,PIT,34.9,2.53,2.0,2020 UFA,ROSTER,2010,1
9825,2020,0013,Arizona Cardinals,"Dunlap, Carlos",DE,SEA,35.0,12.8,1.0,2020 FRFA,ROSTER,2010,2
9825,2020,0025,Houston Texans,"Dunlap, Carlos",DE,SEA,35.0,18.12,1.0,2020 NEFT,ROSTER,2010,2
9825,2021,0016,Seattle Seahawks,"Dunlap, Carlos",DE,SEA,35.0,1.3,2.0,2021 UFA,ROSTER,2010,2
9825,2022,0002,New York Giants,"Dunlap, Carlos",DE,KCC,35.0,0.9,1.0,2022 UFA,ROSTER,2010,2
9825,2022,0018,Miami Dolphins,"Dunlap, Carlos",DE,KCC,35.0,0.9,1.0,2022 UFA,ROSTER,2010,2
9826,2020,0016,Seattle Seahawks,"Graham, Brandon",DE,PHI,35.9,10.5,1.0,2020 UFA,ROSTER,2010,1
9826,2020,0017,Buffalo Bills,"Graham, Brandon",DE,PHI,35.9,2.75,2.0,2019 SRFA,ROSTER,2010,1
9826,2021,0001,Dallas Cowboys,"Graham, Brandon",DE,PHI,35.9,0.9,1.0,2021 UFA,INJURED_RESERVE,2010,1
9826,2021,0030,Kansas City Chiefs,"Graham, Brandon",DE,PHI,35.9,1.0,1.0,2021 UFA,INJURED_RESERVE,2010,1
9826,2022,0003,Philadelphia Eagles,"Graham, Brandon",DE,PHI,35.9,0.9,1.0,2022 UFA,ROSTER,2010,1
9826,2022,0019,New England Patriots,"Graham, Brandon",DE,PHI,35.9,1.4,1.0,2022 UFA,ROSTER,2010,1
9828,2020,0014,Los Angeles Rams,"Griffen, Everson",DE,DET,36.2,3.5,1.0,2020 UFA,ROSTER,2010,4
9828,2020,0028,Tennessee Titans,"Griffen, Everson",DE,DET,36.2,3.6,2.0,2020 UFA,ROSTER,2010,4
9831,2020,0028,Tennessee Titans,"Tate, Golden",WR,NYG,35.6,9.2,1.0,2020 UFA,ROSTER,2010,2
9833,2020,0001,Dallas Cowboys,"Pierre-Paul, Jason",DE,TBB,35.0,16.1,1.0,2020 UFA,ROSTER,2010,1
9833,2020,0023,Cleveland Browns,"Pierre-Paul, Jason",DE,TBB,35.0,13.6,1.0,2020 UFA,ROSTER,2010,1
9833,2021,0001,Dallas Cowboys,"Pierre-Paul, Jason",DE,TBB,35.0,0.9,1.0,2021 UFA,ROSTER,2010,1
9833,2021,0023,Cleveland Browns,"Pierre-Paul, Jason",DE,TBB,35.0,9.0,1.0,2021 UFA,ROSTER,2010,1
9833,2022,0010,Carolina Panthers,"Pierre-Paul, Jason",DE,BAL,35.0,0.9,1.0,2022 UFA,ROSTER,2010,1
9833,2022,0028,Tennessee Titans,"Pierre-Paul, Jason",DE,BAL,35.0,0.9,1.0,2022 UFA,ROSTER,2010,1
9846,2020,0003,Philadelphia Eagles,"McCourty, Devin",S,NEP,36.6,1.8,1.0,2020 UFA,ROSTER,2010,1
9846,2020,0023,Cleveland Browns,"McCourty, Devin",S,NEP,36.6,1.3,1.0,2020 UFA,ROSTER,2010,1
9846,2021,0006,Detroit Lions,"McCourty, Devin",S,NEP,36.6,0.9,1.0,2021 UFA,ROSTER,2010,1
9846,2021,0032,Los Angeles Chargers,"McCourty, Devin",S,NEP,36.6,0.9,1.0,2021 UFA,ROSTER,2010,1
9846,2022,0015,San Francisco 49ers,"McCourty, Devin",S,NEP,36.6,1.3,1.0,2022 UFA,ROSTER,2010,1
9846,2022,0031,Las Vegas Raiders,"McCourty, Devin",S,NEP,36.6,0.9,1.0,2022 UFA,ROSTER,2010,1
9853,2020,0003,Philadelphia Eagles,"Hughes, Jerry",DE,BUF,35.6,0.8,2.0,2020 UFA,ROSTER,2010,1
9853,2020,0023,Cleveland Browns,"Hughes, Jerry",DE,BUF,35.6,1.3,2.0,2020 UFA,ROSTER,2010,1
9853,2021,0023,Cleveland Browns,"Hughes, Jerry",DE,BUF,35.6,1.43,1.0,2020 UFA,ROSTER,2010,1
9861,2020,0013,Arizona Cardinals,"Jackson, Kareem",S,DEN,35.9,3.3,1.0,2020 SRFA,ROSTER,2010,1
9861,2020,0022,Cincinnati Bengals,"Jackson, Kareem",S,DEN,35.9,3.41,1.0,2019 ORFAN,ROSTER,2010,1
9861,2021,0014,Los Angeles Rams,"Jackson, Kareem",S,DEN,35.9,1.3,1.0,2021 UFA,INJURED_RESERVE,2010,1
9861,2021,0027,Jacksonville Jaguars,"Jackson, Kareem",S,DEN,35.9,1.3,2.0,2021 UFA,ROSTER,2010,1
9861,2022,0003,Philadelphia Eagles,"Jackson, Kareem",S,DEN,35.9,0.9,1.0,2022 UFA,ROSTER,2010,1
9861,2022,0027,Jacksonville Jaguars,"Jackson, Kareem",S,DEN,35.9,1.43,1.0,2021 UFA,ROSTER,2010,1
9861,2023,0026,Indianapolis Colts,"Jackson, Kareem",S,HOU,35.9,0.9,1.0,2023 UFA,ROSTER,2010,1
9868,2020,0002,New York Giants,"Atkins, Geno",DT,CIN,36.0,3.2,1.0,2020 UFA,INJURED_RESERVE,2010,4
9875,2020,0003,Philadelphia Eagles,"Alualu, Tyson",DE,PIT,36.8,0.8,2.0,2020 UFA,ROSTER,2010,1
9875,2020,0028,Tennessee Titans,"Alualu, Tyson",DE,PIT,36.8,0.8,1.0,2020 UFA,ROSTER,2010,1
9875,2021,0020,New York Jets,"Alualu, Tyson",DT,PIT,36.8,0.9,1.0,2021 UFA,INJURED_RESERVE,2010,1
9899,2020,0013,Arizona Cardinals,"McCoy, Colt",QB,NYG,37.5,0.8,2.0,2020 UFA,ROSTER,2010,3
9899,2022,0028,Tennessee Titans,"McCoy, Colt",QB,ARI,37.5,0.9,1.0,2022 UFA,ROSTER,2010,3
9902,2020,0001,Dallas Cowboys,"Gronkowski, Rob",TE,TBB,34.8,9.9,1.0,2020 UFA,ROSTER,2010,2
9902,2020,0028,Tennessee Titans,"Gronkowski, Rob",TE,TBB,34.8,1.43,1.0,2019 UFA,ROSTER,2010,2
9902,2021,0001,Dallas Cowboys,"Gronkowski, Rob",TE,TBB,34.8,1.8,2.0,2021 UFA,ROSTER,2010,2
9902,2021,0028,Tennessee Titans,"Gronkowski, Rob",TE,TBB,34.8,3.4,1.0,2021 SRFA,ROSTER,2010,2
9904,2020,0012,Tampa Bay Buccaneers,"Joseph, Linval",DT,LAC,35.4,5.1,1.0,2020 UFA,ROSTER,2010,2
9904,2020,0024,Pittsburgh Steelers,"Joseph, Linval",DT,LAC,35.4,1.9,2.0,2020 UFA,ROSTER,2010,2
9904,2021,0012,Tampa Bay Buccaneers,"Joseph, Linval",DT,LAC,35.4,2.6,2.0,2021 RRFA,ROSTER,2010,2
9904,2021,0024,Pittsburgh Steelers,"Joseph, Linval",DT,LAC,35.4,2.09,1.0,2020 UFA,ROSTER,2010,2
9904,2022,0001,Dallas Cowboys,"Joseph, Linval",DT,PHI,35.4,0.9,1.0,2022 UFA,ROSTER,2010,2
9918,2020,0014,Los Angeles Rams,"Sanders, Emmanuel",WR,NOS,37.0,8.2,1.0,2020 UFA,ROSTER,2010,3
9918,2020,0032,Los Angeles Chargers,"Sanders, Emmanuel",WR,NOS,37.0,13.2,2.0,2020 UFA,ROSTER,2010,3
9918,2021,0014,Los Angeles Rams,"Sanders, Emmanuel",WR,BUF,37.0,3.0,1.0,2021 RRFA,ROSTER,2010,3
9918,2021,0032,Los Angeles Chargers,"Sanders, Emmanuel",WR,BUF,37.0,14.52,1.0,2020 UFA,ROSTER,2010,3
9919,2020,0029,Denver Broncos,"Peters, Corey",DT,ARI,35.8,2.2,1.0,2019 UFA,INJURED_RESERVE,2010,3
9925,2020,0016,Seattle Seahawks,"Graham, Jimmy",TE,CHI,37.3,1.3,2.0,2020 UFA,ROSTER,2010,3
9925,2020,0018,Miami Dolphins,"Graham, Jimmy",TE,CHI,37.3,1.6,2.0,2020 UFA,ROSTER,2010,3
9925,2021,0006,Detroit Lions,"Graham, Jimmy",TE,CHI,37.3,0.9,1.0,2021 UFA,ROSTER,2010,3
9940,2021,0001,Dallas Cowboys,"Woods, Al",DT,SEA,37.0,0.9,1.0,2021 UFA,ROSTER,2010,4
9940,2021,0022,Cincinnati Bengals,"Woods, Al",DT,SEA,37.0,0.9,1.0,2021 UFA,ROSTER,2010,4
9940,2022,0008,Minnesota Vikings,"Woods, Al",DT,SEA,37.0,0.9,1.0,2022 UFA,ROSTER,2010,4
9988,2020,0006,Detroit Lions,"Brown, Antonio",WR,TBB,35.7,2.0,2.0,2020 UFA,ROSTER,2010,6
9988,2020,0017,Buffalo Bills,"Brown, Antonio",WR,TBB,35.7,1.3,2.0,2020 UFA,ROSTER,2010,6
9988,2021,0006,Detroit Lions,"Brown, Antonio",WR,FA,35.7,2.2,1.0,2020 UFA,ROSTER,2010,6
9988,2021,0017,Buffalo Bills,"Brown, Antonio",WR,FA,35.7,1.43,1.0,2020 UFA,ROSTER,2010,6
10143,2020,0015,San Francisco 49ers,"Mclendon, Steve",DT,TBB,38.2,0.8,2.0,2020 R/F,ROSTER,2009,NA_character_
10143,2020,0028,Tennessee Titans,"Mclendon, Steve",DT,TBB,38.2,1.3,2.0,2020 UFA,ROSTER,2009,NA_character_
10260,2020,0028,Tennessee Titans,"Peterson, Patrick",CB,ARI,33.7,1.32,1.0,2019 UFA,ROSTER,2011,1
10260,2022,0008,Minnesota Vikings,"Peterson, Patrick",CB,MIN,33.7,0.9,2.0,2022 R/F,ROSTER,2011,1
10260,2022,0017,Buffalo Bills,"Peterson, Patrick",CB,MIN,33.7,0.9,1.0,2022 UFA,ROSTER,2011,1
10260,2023,0013,Arizona Cardinals,"Peterson, Patrick",CB,PIT,33.7,0.99,1.0,2022 R/F,ROSTER,2011,1
10260,2023,0017,Buffalo Bills,"Peterson, Patrick",CB,PIT,33.7,0.99,1.0,2023 ERFA,ROSTER,2011,1
10261,2020,0007,Green Bay Packers,"Green, A.J.",WR,CIN,35.6,20.1,1.0,2020 UFA,ROSTER,2011,1
10261,2020,0018,Miami Dolphins,"Green, A.J.",WR,CIN,35.6,7.84,2.0,2019 EXT,ROSTER,2011,1
10261,2021,0005,Chicago Bears,"Green, A.J.",WR,ARI,35.6,2.0,1.0,2021 UFA,ROSTER,2011,1
10261,2021,0030,Kansas City Chiefs,"Green, A.J.",WR,ARI,35.6,1.0,1.0,2021 UFA,ROSTER,2011,1
10261,2022,0020,New York Jets,"Green, A.J.",WR,ARI,35.6,1.4,1.0,2022 UFA,ROSTER,2011,1
10266,2020,0005,Chicago Bears,"Heyward, Cameron",DE,PIT,34.8,8.8,1.0,2019 UFA,ROSTER,2011,1
10266,2020,0017,Buffalo Bills,"Heyward, Cameron",DE,PIT,34.8,5.3,2.0,2020 UFA,ROSTER,2011,1
10266,2021,0015,San Francisco 49ers,"Heyward, Cameron",DT,PIT,34.8,3.5,2.0,2021 UFA,ROSTER,2011,1
10266,2021,0017,Buffalo Bills,"Heyward, Cameron",DT,PIT,34.8,5.83,1.0,2020 UFA,ROSTER,2011,1
10266,2022,0015,San Francisco 49ers,"Heyward, Cameron",DT,PIT,34.8,3.85,1.0,2021 UFA,ROSTER,2011,1
